recId,taxon_id,common_name,scientific_name
218,9598,Chimpanzee,Pan%20troglodytes
218,10150,chinchillas,Chinchillidae
218,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
218,9860,Deer,Cervus%20elaphus
218,10042,Deer%20mouse,Peromyscus%20maniculatus
218,9615,Dog,Canis%20familiaris
218,8835,Ducks,Anas
218,9669,Ferret,Mustela%20putorius%20furo
218,117565,Fish,Hyperotreti
218,10045,Gerbil,Gerbillina
218,9925,Goat,Capra%20hircus
218,9612,Gray%20wolf,Canis%20lupus
218,10141,Guinea%20pig,Cavia%20porcellus
218,10036,Hamster,Mesocricetus%20auratus
218,9796,Horse,Equus%20caballus
218,9606,Human,Homo%20sapiens
218,9541,Macaque,Macaca%20fascicularis
218,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
218,9479,Monkey,Platyrrhini
218,10090,Mouse,Mus%20musculus
218,,None,None
218,9224,Parrot,Psittacidae
218,9823,Pig,Sus%20scrofa
218,9986,Rabbit,Oryctolagus%20cuniculus
218,8022,Rainbow%20trout,Oncorhynchus%20mykiss
218,10114,Rat,Rattus
218,56781,Raven,Corvus%20corax
218,9768,sei%20whale,Balaenoptera%20borealis
218,9940,Sheep,Ovis%20aries
218,37591,Squirrel,Spermophilus%20richardsonii
218,9393,Tree%20shrew,Tupaiidae
218,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
218,9103,Turkey,Meleagris%20gallopavo
218,79684,Vole,Microtus%20ochrogaster
218,391902,Water%20buffalo,Bubalus%20bubalis
169,9556,Baboon,Papio%20cynocephalus
169,447135,Bank%20vole,Clethrionomys%20glareolus
169,9643,Bear,Ursus%20americanus
169,175121,Birds,Passeroidea
169,8032,Brown%20Trout,Salmo%20trutta
169,9901,Buffalo,Bison%20bison
169,9625,Carnivores,Vulpes
169,9685,Cat,Felis%20catus
169,7995,Catfishes,Siluriformes
169,9913,Cattle,Bos%20taurus
169,9031,Chicken,Gallus%20gallus
169,9598,Chimpanzee,Pan%20troglodytes
169,10150,chinchillas,Chinchillidae
169,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
169,9860,Deer,Cervus%20elaphus
169,10042,Deer%20mouse,Peromyscus%20maniculatus
169,9615,Dog,Canis%20familiaris
169,8835,Ducks,Anas
169,9669,Ferret,Mustela%20putorius%20furo
169,117565,Fish,Hyperotreti
169,10045,Gerbil,Gerbillina
169,9925,Goat,Capra%20hircus
169,9612,Gray%20wolf,Canis%20lupus
169,10141,Guinea%20pig,Cavia%20porcellus
169,10036,Hamster,Mesocricetus%20auratus
169,9796,Horse,Equus%20caballus
169,9606,Human,Homo%20sapiens
169,9541,Macaque,Macaca%20fascicularis
169,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
169,9479,Monkey,Platyrrhini
169,10090,Mouse,Mus%20musculus
169,,None,None
169,9224,Parrot,Psittacidae
169,9823,Pig,Sus%20scrofa
169,9986,Rabbit,Oryctolagus%20cuniculus
169,8022,Rainbow%20trout,Oncorhynchus%20mykiss
169,10114,Rat,Rattus
169,56781,Raven,Corvus%20corax
169,9768,sei%20whale,Balaenoptera%20borealis
169,9940,Sheep,Ovis%20aries
169,37591,Squirrel,Spermophilus%20richardsonii
169,9393,Tree%20shrew,Tupaiidae
169,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
169,9103,Turkey,Meleagris%20gallopavo
169,79684,Vole,Microtus%20ochrogaster
169,391902,Water%20buffalo,Bubalus%20bubalis
153,9556,Baboon,Papio%20cynocephalus
153,447135,Bank%20vole,Clethrionomys%20glareolus
153,9643,Bear,Ursus%20americanus
153,175121,Birds,Passeroidea
153,8032,Brown%20Trout,Salmo%20trutta
153,9901,Buffalo,Bison%20bison
153,9625,Carnivores,Vulpes
153,9685,Cat,Felis%20catus
153,7995,Catfishes,Siluriformes
153,9913,Cattle,Bos%20taurus
153,9031,Chicken,Gallus%20gallus
153,9598,Chimpanzee,Pan%20troglodytes
153,10150,chinchillas,Chinchillidae
153,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
153,9860,Deer,Cervus%20elaphus
153,10042,Deer%20mouse,Peromyscus%20maniculatus
153,9615,Dog,Canis%20familiaris
153,8835,Ducks,Anas
153,9669,Ferret,Mustela%20putorius%20furo
153,117565,Fish,Hyperotreti
153,10045,Gerbil,Gerbillina
153,9925,Goat,Capra%20hircus
153,9612,Gray%20wolf,Canis%20lupus
153,10141,Guinea%20pig,Cavia%20porcellus
153,10036,Hamster,Mesocricetus%20auratus
153,9796,Horse,Equus%20caballus
153,9606,Human,Homo%20sapiens
153,9541,Macaque,Macaca%20fascicularis
153,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
153,9479,Monkey,Platyrrhini
153,10090,Mouse,Mus%20musculus
153,,None,None
153,9224,Parrot,Psittacidae
153,9823,Pig,Sus%20scrofa
153,9986,Rabbit,Oryctolagus%20cuniculus
153,8022,Rainbow%20trout,Oncorhynchus%20mykiss
153,10114,Rat,Rattus
153,56781,Raven,Corvus%20corax
153,9768,sei%20whale,Balaenoptera%20borealis
153,9940,Sheep,Ovis%20aries
153,37591,Squirrel,Spermophilus%20richardsonii
153,9393,Tree%20shrew,Tupaiidae
153,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
153,9103,Turkey,Meleagris%20gallopavo
153,79684,Vole,Microtus%20ochrogaster
153,391902,Water%20buffalo,Bubalus%20bubalis
163,9556,Baboon,Papio%20cynocephalus
163,447135,Bank%20vole,Clethrionomys%20glareolus
163,9643,Bear,Ursus%20americanus
163,175121,Birds,Passeroidea
163,8032,Brown%20Trout,Salmo%20trutta
163,9901,Buffalo,Bison%20bison
163,9625,Carnivores,Vulpes
163,9685,Cat,Felis%20catus
163,7995,Catfishes,Siluriformes
163,9913,Cattle,Bos%20taurus
163,9031,Chicken,Gallus%20gallus
163,9598,Chimpanzee,Pan%20troglodytes
163,10150,chinchillas,Chinchillidae
163,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
163,9860,Deer,Cervus%20elaphus
163,10042,Deer%20mouse,Peromyscus%20maniculatus
163,9615,Dog,Canis%20familiaris
163,8835,Ducks,Anas
163,9669,Ferret,Mustela%20putorius%20furo
163,117565,Fish,Hyperotreti
163,10045,Gerbil,Gerbillina
163,9925,Goat,Capra%20hircus
163,9612,Gray%20wolf,Canis%20lupus
163,10141,Guinea%20pig,Cavia%20porcellus
163,10036,Hamster,Mesocricetus%20auratus
163,9796,Horse,Equus%20caballus
163,9606,Human,Homo%20sapiens
163,9541,Macaque,Macaca%20fascicularis
163,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
163,9479,Monkey,Platyrrhini
163,10090,Mouse,Mus%20musculus
163,,None,None
163,9224,Parrot,Psittacidae
163,9823,Pig,Sus%20scrofa
163,9986,Rabbit,Oryctolagus%20cuniculus
163,8022,Rainbow%20trout,Oncorhynchus%20mykiss
163,10114,Rat,Rattus
163,56781,Raven,Corvus%20corax
163,9768,sei%20whale,Balaenoptera%20borealis
163,9940,Sheep,Ovis%20aries
163,37591,Squirrel,Spermophilus%20richardsonii
163,9393,Tree%20shrew,Tupaiidae
163,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
163,9103,Turkey,Meleagris%20gallopavo
163,79684,Vole,Microtus%20ochrogaster
163,391902,Water%20buffalo,Bubalus%20bubalis
166,9556,Baboon,Papio%20cynocephalus
166,447135,Bank%20vole,Clethrionomys%20glareolus
166,9643,Bear,Ursus%20americanus
166,175121,Birds,Passeroidea
166,8032,Brown%20Trout,Salmo%20trutta
166,9901,Buffalo,Bison%20bison
166,9625,Carnivores,Vulpes
166,9685,Cat,Felis%20catus
166,7995,Catfishes,Siluriformes
166,9913,Cattle,Bos%20taurus
166,9031,Chicken,Gallus%20gallus
166,9598,Chimpanzee,Pan%20troglodytes
166,10150,chinchillas,Chinchillidae
166,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
166,9860,Deer,Cervus%20elaphus
166,10042,Deer%20mouse,Peromyscus%20maniculatus
166,9615,Dog,Canis%20familiaris
166,8835,Ducks,Anas
166,9669,Ferret,Mustela%20putorius%20furo
166,117565,Fish,Hyperotreti
166,10045,Gerbil,Gerbillina
166,9925,Goat,Capra%20hircus
166,9612,Gray%20wolf,Canis%20lupus
166,10141,Guinea%20pig,Cavia%20porcellus
166,10036,Hamster,Mesocricetus%20auratus
166,9796,Horse,Equus%20caballus
166,9606,Human,Homo%20sapiens
166,9541,Macaque,Macaca%20fascicularis
166,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
166,9479,Monkey,Platyrrhini
166,10090,Mouse,Mus%20musculus
166,,None,None
166,9224,Parrot,Psittacidae
166,9823,Pig,Sus%20scrofa
166,9986,Rabbit,Oryctolagus%20cuniculus
166,8022,Rainbow%20trout,Oncorhynchus%20mykiss
166,10114,Rat,Rattus
166,56781,Raven,Corvus%20corax
166,9768,sei%20whale,Balaenoptera%20borealis
166,9940,Sheep,Ovis%20aries
166,37591,Squirrel,Spermophilus%20richardsonii
166,9393,Tree%20shrew,Tupaiidae
166,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
166,9103,Turkey,Meleagris%20gallopavo
166,79684,Vole,Microtus%20ochrogaster
166,391902,Water%20buffalo,Bubalus%20bubalis
183,9556,Baboon,Papio%20cynocephalus
183,447135,Bank%20vole,Clethrionomys%20glareolus
183,9643,Bear,Ursus%20americanus
183,175121,Birds,Passeroidea
183,8032,Brown%20Trout,Salmo%20trutta
183,9901,Buffalo,Bison%20bison
183,9625,Carnivores,Vulpes
183,9685,Cat,Felis%20catus
183,7995,Catfishes,Siluriformes
183,9913,Cattle,Bos%20taurus
183,9031,Chicken,Gallus%20gallus
183,9598,Chimpanzee,Pan%20troglodytes
183,10150,chinchillas,Chinchillidae
183,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
183,9860,Deer,Cervus%20elaphus
183,10042,Deer%20mouse,Peromyscus%20maniculatus
183,9615,Dog,Canis%20familiaris
183,8835,Ducks,Anas
183,9669,Ferret,Mustela%20putorius%20furo
183,117565,Fish,Hyperotreti
183,10045,Gerbil,Gerbillina
183,9925,Goat,Capra%20hircus
183,9612,Gray%20wolf,Canis%20lupus
183,10141,Guinea%20pig,Cavia%20porcellus
183,10036,Hamster,Mesocricetus%20auratus
183,9796,Horse,Equus%20caballus
183,9606,Human,Homo%20sapiens
183,9541,Macaque,Macaca%20fascicularis
183,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
183,9479,Monkey,Platyrrhini
183,10090,Mouse,Mus%20musculus
183,,None,None
183,9224,Parrot,Psittacidae
183,9823,Pig,Sus%20scrofa
183,9986,Rabbit,Oryctolagus%20cuniculus
183,8022,Rainbow%20trout,Oncorhynchus%20mykiss
183,10114,Rat,Rattus
183,56781,Raven,Corvus%20corax
183,9768,sei%20whale,Balaenoptera%20borealis
183,9940,Sheep,Ovis%20aries
183,37591,Squirrel,Spermophilus%20richardsonii
183,9393,Tree%20shrew,Tupaiidae
183,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
183,9103,Turkey,Meleagris%20gallopavo
183,79684,Vole,Microtus%20ochrogaster
183,391902,Water%20buffalo,Bubalus%20bubalis
139,9556,Baboon,Papio%20cynocephalus
139,447135,Bank%20vole,Clethrionomys%20glareolus
139,9643,Bear,Ursus%20americanus
139,175121,Birds,Passeroidea
139,8032,Brown%20Trout,Salmo%20trutta
139,9901,Buffalo,Bison%20bison
139,9625,Carnivores,Vulpes
139,9685,Cat,Felis%20catus
139,7995,Catfishes,Siluriformes
139,9913,Cattle,Bos%20taurus
139,9031,Chicken,Gallus%20gallus
139,9598,Chimpanzee,Pan%20troglodytes
139,10150,chinchillas,Chinchillidae
139,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
139,9860,Deer,Cervus%20elaphus
139,10042,Deer%20mouse,Peromyscus%20maniculatus
139,9615,Dog,Canis%20familiaris
139,8835,Ducks,Anas
139,9669,Ferret,Mustela%20putorius%20furo
139,117565,Fish,Hyperotreti
139,10045,Gerbil,Gerbillina
139,9925,Goat,Capra%20hircus
139,9612,Gray%20wolf,Canis%20lupus
139,10141,Guinea%20pig,Cavia%20porcellus
139,10036,Hamster,Mesocricetus%20auratus
139,9796,Horse,Equus%20caballus
139,9606,Human,Homo%20sapiens
139,9541,Macaque,Macaca%20fascicularis
139,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
139,9479,Monkey,Platyrrhini
139,10090,Mouse,Mus%20musculus
139,,None,None
139,9224,Parrot,Psittacidae
139,9823,Pig,Sus%20scrofa
139,9986,Rabbit,Oryctolagus%20cuniculus
139,8022,Rainbow%20trout,Oncorhynchus%20mykiss
139,10114,Rat,Rattus
139,56781,Raven,Corvus%20corax
139,9768,sei%20whale,Balaenoptera%20borealis
139,9940,Sheep,Ovis%20aries
139,37591,Squirrel,Spermophilus%20richardsonii
139,9393,Tree%20shrew,Tupaiidae
139,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
139,9103,Turkey,Meleagris%20gallopavo
139,79684,Vole,Microtus%20ochrogaster
139,391902,Water%20buffalo,Bubalus%20bubalis
113,9556,Baboon,Papio%20cynocephalus
113,447135,Bank%20vole,Clethrionomys%20glareolus
113,9643,Bear,Ursus%20americanus
113,175121,Birds,Passeroidea
113,8032,Brown%20Trout,Salmo%20trutta
113,9901,Buffalo,Bison%20bison
113,9625,Carnivores,Vulpes
113,9685,Cat,Felis%20catus
113,7995,Catfishes,Siluriformes
113,9913,Cattle,Bos%20taurus
113,9031,Chicken,Gallus%20gallus
113,9598,Chimpanzee,Pan%20troglodytes
113,10150,chinchillas,Chinchillidae
113,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
113,9860,Deer,Cervus%20elaphus
113,10042,Deer%20mouse,Peromyscus%20maniculatus
113,9615,Dog,Canis%20familiaris
113,8835,Ducks,Anas
113,9669,Ferret,Mustela%20putorius%20furo
113,117565,Fish,Hyperotreti
113,10045,Gerbil,Gerbillina
113,9925,Goat,Capra%20hircus
113,9612,Gray%20wolf,Canis%20lupus
113,10141,Guinea%20pig,Cavia%20porcellus
113,10036,Hamster,Mesocricetus%20auratus
113,9796,Horse,Equus%20caballus
113,9606,Human,Homo%20sapiens
113,9541,Macaque,Macaca%20fascicularis
113,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
113,9479,Monkey,Platyrrhini
113,10090,Mouse,Mus%20musculus
113,,None,None
113,9224,Parrot,Psittacidae
113,9823,Pig,Sus%20scrofa
113,9986,Rabbit,Oryctolagus%20cuniculus
113,8022,Rainbow%20trout,Oncorhynchus%20mykiss
113,10114,Rat,Rattus
113,56781,Raven,Corvus%20corax
113,9768,sei%20whale,Balaenoptera%20borealis
113,9940,Sheep,Ovis%20aries
113,37591,Squirrel,Spermophilus%20richardsonii
113,9393,Tree%20shrew,Tupaiidae
113,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
113,9103,Turkey,Meleagris%20gallopavo
113,79684,Vole,Microtus%20ochrogaster
113,391902,Water%20buffalo,Bubalus%20bubalis
127,9556,Baboon,Papio%20cynocephalus
127,447135,Bank%20vole,Clethrionomys%20glareolus
127,9643,Bear,Ursus%20americanus
127,175121,Birds,Passeroidea
127,8032,Brown%20Trout,Salmo%20trutta
127,9901,Buffalo,Bison%20bison
127,9625,Carnivores,Vulpes
127,9685,Cat,Felis%20catus
127,7995,Catfishes,Siluriformes
127,9913,Cattle,Bos%20taurus
127,9031,Chicken,Gallus%20gallus
127,9598,Chimpanzee,Pan%20troglodytes
127,10150,chinchillas,Chinchillidae
127,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
127,9860,Deer,Cervus%20elaphus
127,10042,Deer%20mouse,Peromyscus%20maniculatus
127,9615,Dog,Canis%20familiaris
127,8835,Ducks,Anas
127,9669,Ferret,Mustela%20putorius%20furo
127,117565,Fish,Hyperotreti
127,10045,Gerbil,Gerbillina
127,9925,Goat,Capra%20hircus
127,9612,Gray%20wolf,Canis%20lupus
127,10141,Guinea%20pig,Cavia%20porcellus
127,10036,Hamster,Mesocricetus%20auratus
127,9796,Horse,Equus%20caballus
127,9606,Human,Homo%20sapiens
127,9541,Macaque,Macaca%20fascicularis
127,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
127,9479,Monkey,Platyrrhini
127,10090,Mouse,Mus%20musculus
127,,None,None
127,9224,Parrot,Psittacidae
127,9823,Pig,Sus%20scrofa
127,9986,Rabbit,Oryctolagus%20cuniculus
127,8022,Rainbow%20trout,Oncorhynchus%20mykiss
127,10114,Rat,Rattus
127,56781,Raven,Corvus%20corax
127,9768,sei%20whale,Balaenoptera%20borealis
127,9940,Sheep,Ovis%20aries
127,37591,Squirrel,Spermophilus%20richardsonii
127,9393,Tree%20shrew,Tupaiidae
127,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
127,9103,Turkey,Meleagris%20gallopavo
127,79684,Vole,Microtus%20ochrogaster
127,391902,Water%20buffalo,Bubalus%20bubalis
205,9556,Baboon,Papio%20cynocephalus
205,447135,Bank%20vole,Clethrionomys%20glareolus
205,9643,Bear,Ursus%20americanus
205,175121,Birds,Passeroidea
205,8032,Brown%20Trout,Salmo%20trutta
205,9901,Buffalo,Bison%20bison
205,9625,Carnivores,Vulpes
205,9685,Cat,Felis%20catus
205,7995,Catfishes,Siluriformes
205,9913,Cattle,Bos%20taurus
205,9031,Chicken,Gallus%20gallus
205,9598,Chimpanzee,Pan%20troglodytes
205,10150,chinchillas,Chinchillidae
205,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
205,9860,Deer,Cervus%20elaphus
205,10042,Deer%20mouse,Peromyscus%20maniculatus
205,9615,Dog,Canis%20familiaris
205,8835,Ducks,Anas
205,9669,Ferret,Mustela%20putorius%20furo
205,117565,Fish,Hyperotreti
205,10045,Gerbil,Gerbillina
205,9925,Goat,Capra%20hircus
205,9612,Gray%20wolf,Canis%20lupus
205,10141,Guinea%20pig,Cavia%20porcellus
205,10036,Hamster,Mesocricetus%20auratus
205,9796,Horse,Equus%20caballus
205,9606,Human,Homo%20sapiens
205,9541,Macaque,Macaca%20fascicularis
205,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
205,9479,Monkey,Platyrrhini
205,10090,Mouse,Mus%20musculus
205,,None,None
205,9224,Parrot,Psittacidae
205,9823,Pig,Sus%20scrofa
205,9986,Rabbit,Oryctolagus%20cuniculus
205,8022,Rainbow%20trout,Oncorhynchus%20mykiss
205,10114,Rat,Rattus
205,56781,Raven,Corvus%20corax
205,9768,sei%20whale,Balaenoptera%20borealis
205,9940,Sheep,Ovis%20aries
205,37591,Squirrel,Spermophilus%20richardsonii
205,9393,Tree%20shrew,Tupaiidae
205,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
205,9103,Turkey,Meleagris%20gallopavo
205,79684,Vole,Microtus%20ochrogaster
205,391902,Water%20buffalo,Bubalus%20bubalis
99,9556,Baboon,Papio%20cynocephalus
99,447135,Bank%20vole,Clethrionomys%20glareolus
99,9643,Bear,Ursus%20americanus
99,175121,Birds,Passeroidea
99,8032,Brown%20Trout,Salmo%20trutta
99,9901,Buffalo,Bison%20bison
99,9625,Carnivores,Vulpes
99,9685,Cat,Felis%20catus
99,7995,Catfishes,Siluriformes
99,9913,Cattle,Bos%20taurus
99,9031,Chicken,Gallus%20gallus
99,9598,Chimpanzee,Pan%20troglodytes
99,10150,chinchillas,Chinchillidae
99,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
99,9860,Deer,Cervus%20elaphus
99,10042,Deer%20mouse,Peromyscus%20maniculatus
99,9615,Dog,Canis%20familiaris
99,8835,Ducks,Anas
99,9669,Ferret,Mustela%20putorius%20furo
99,117565,Fish,Hyperotreti
99,10045,Gerbil,Gerbillina
99,9925,Goat,Capra%20hircus
99,9612,Gray%20wolf,Canis%20lupus
99,10141,Guinea%20pig,Cavia%20porcellus
99,10036,Hamster,Mesocricetus%20auratus
99,9796,Horse,Equus%20caballus
99,9606,Human,Homo%20sapiens
99,9541,Macaque,Macaca%20fascicularis
99,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
99,9479,Monkey,Platyrrhini
99,10090,Mouse,Mus%20musculus
99,,None,None
99,9224,Parrot,Psittacidae
99,9823,Pig,Sus%20scrofa
99,9986,Rabbit,Oryctolagus%20cuniculus
99,8022,Rainbow%20trout,Oncorhynchus%20mykiss
99,10114,Rat,Rattus
99,56781,Raven,Corvus%20corax
99,9768,sei%20whale,Balaenoptera%20borealis
99,9940,Sheep,Ovis%20aries
99,37591,Squirrel,Spermophilus%20richardsonii
99,9393,Tree%20shrew,Tupaiidae
99,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
99,9103,Turkey,Meleagris%20gallopavo
99,79684,Vole,Microtus%20ochrogaster
99,391902,Water%20buffalo,Bubalus%20bubalis
177,9556,Baboon,Papio%20cynocephalus
177,447135,Bank%20vole,Clethrionomys%20glareolus
177,9643,Bear,Ursus%20americanus
177,175121,Birds,Passeroidea
177,8032,Brown%20Trout,Salmo%20trutta
177,9901,Buffalo,Bison%20bison
177,9625,Carnivores,Vulpes
177,9685,Cat,Felis%20catus
177,7995,Catfishes,Siluriformes
177,9913,Cattle,Bos%20taurus
177,9031,Chicken,Gallus%20gallus
177,9598,Chimpanzee,Pan%20troglodytes
177,10150,chinchillas,Chinchillidae
177,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
177,9860,Deer,Cervus%20elaphus
177,10042,Deer%20mouse,Peromyscus%20maniculatus
177,9615,Dog,Canis%20familiaris
177,8835,Ducks,Anas
177,9669,Ferret,Mustela%20putorius%20furo
177,117565,Fish,Hyperotreti
177,10045,Gerbil,Gerbillina
177,9925,Goat,Capra%20hircus
177,9612,Gray%20wolf,Canis%20lupus
177,10141,Guinea%20pig,Cavia%20porcellus
177,10036,Hamster,Mesocricetus%20auratus
177,9796,Horse,Equus%20caballus
177,9606,Human,Homo%20sapiens
177,9541,Macaque,Macaca%20fascicularis
177,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
177,9479,Monkey,Platyrrhini
177,10090,Mouse,Mus%20musculus
177,,None,None
177,9224,Parrot,Psittacidae
177,9823,Pig,Sus%20scrofa
177,9986,Rabbit,Oryctolagus%20cuniculus
177,8022,Rainbow%20trout,Oncorhynchus%20mykiss
177,10114,Rat,Rattus
177,56781,Raven,Corvus%20corax
177,9768,sei%20whale,Balaenoptera%20borealis
177,9940,Sheep,Ovis%20aries
177,37591,Squirrel,Spermophilus%20richardsonii
177,9393,Tree%20shrew,Tupaiidae
177,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
177,9103,Turkey,Meleagris%20gallopavo
177,79684,Vole,Microtus%20ochrogaster
177,391902,Water%20buffalo,Bubalus%20bubalis
189,9556,Baboon,Papio%20cynocephalus
189,447135,Bank%20vole,Clethrionomys%20glareolus
189,9643,Bear,Ursus%20americanus
189,175121,Birds,Passeroidea
189,8032,Brown%20Trout,Salmo%20trutta
189,9901,Buffalo,Bison%20bison
189,9625,Carnivores,Vulpes
189,9685,Cat,Felis%20catus
189,7995,Catfishes,Siluriformes
189,9913,Cattle,Bos%20taurus
189,9031,Chicken,Gallus%20gallus
189,9598,Chimpanzee,Pan%20troglodytes
189,10150,chinchillas,Chinchillidae
189,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
189,9860,Deer,Cervus%20elaphus
189,10042,Deer%20mouse,Peromyscus%20maniculatus
189,9615,Dog,Canis%20familiaris
189,8835,Ducks,Anas
189,9669,Ferret,Mustela%20putorius%20furo
189,117565,Fish,Hyperotreti
189,10045,Gerbil,Gerbillina
189,9925,Goat,Capra%20hircus
189,9612,Gray%20wolf,Canis%20lupus
189,10141,Guinea%20pig,Cavia%20porcellus
189,10036,Hamster,Mesocricetus%20auratus
189,9796,Horse,Equus%20caballus
189,9606,Human,Homo%20sapiens
189,9541,Macaque,Macaca%20fascicularis
189,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
189,9479,Monkey,Platyrrhini
189,10090,Mouse,Mus%20musculus
189,,None,None
189,9224,Parrot,Psittacidae
189,9823,Pig,Sus%20scrofa
189,9986,Rabbit,Oryctolagus%20cuniculus
189,8022,Rainbow%20trout,Oncorhynchus%20mykiss
189,10114,Rat,Rattus
189,56781,Raven,Corvus%20corax
189,9768,sei%20whale,Balaenoptera%20borealis
189,9940,Sheep,Ovis%20aries
189,37591,Squirrel,Spermophilus%20richardsonii
189,9393,Tree%20shrew,Tupaiidae
189,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
189,9103,Turkey,Meleagris%20gallopavo
189,79684,Vole,Microtus%20ochrogaster
189,391902,Water%20buffalo,Bubalus%20bubalis
162,9556,Baboon,Papio%20cynocephalus
162,447135,Bank%20vole,Clethrionomys%20glareolus
162,9643,Bear,Ursus%20americanus
162,175121,Birds,Passeroidea
162,8032,Brown%20Trout,Salmo%20trutta
162,9901,Buffalo,Bison%20bison
162,9625,Carnivores,Vulpes
162,9685,Cat,Felis%20catus
162,7995,Catfishes,Siluriformes
162,9913,Cattle,Bos%20taurus
162,9031,Chicken,Gallus%20gallus
162,9598,Chimpanzee,Pan%20troglodytes
162,10150,chinchillas,Chinchillidae
162,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
162,9860,Deer,Cervus%20elaphus
162,10042,Deer%20mouse,Peromyscus%20maniculatus
162,9615,Dog,Canis%20familiaris
162,8835,Ducks,Anas
162,9669,Ferret,Mustela%20putorius%20furo
162,117565,Fish,Hyperotreti
162,10045,Gerbil,Gerbillina
162,9925,Goat,Capra%20hircus
162,9612,Gray%20wolf,Canis%20lupus
162,10141,Guinea%20pig,Cavia%20porcellus
162,10036,Hamster,Mesocricetus%20auratus
162,9796,Horse,Equus%20caballus
162,9606,Human,Homo%20sapiens
162,9541,Macaque,Macaca%20fascicularis
162,10047,Mongolian%20Gerbil,Meriones%20unguiculatus
162,9479,Monkey,Platyrrhini
162,10090,Mouse,Mus%20musculus
162,,None,None
162,9224,Parrot,Psittacidae
162,9823,Pig,Sus%20scrofa
162,9986,Rabbit,Oryctolagus%20cuniculus
162,8022,Rainbow%20trout,Oncorhynchus%20mykiss
162,10114,Rat,Rattus
162,56781,Raven,Corvus%20corax
162,9768,sei%20whale,Balaenoptera%20borealis
162,9940,Sheep,Ovis%20aries
162,37591,Squirrel,Spermophilus%20richardsonii
162,9393,Tree%20shrew,Tupaiidae
162,504568,Trouts%2C%20salmons%20%26%20chars,Salmoninae
162,9103,Turkey,Meleagris%20gallopavo
162,79684,Vole,Microtus%20ochrogaster
162,391902,Water%20buffalo,Bubalus%20bubalis
188,9556,Baboon,Papio%20cynocephalus
188,447135,Bank%20vole,Clethrionomys%20glareolus
188,9643,Bear,Ursus%20americanus
188,175121,Birds,Passeroidea
188,8032,Brown%20Trout,Salmo%20trutta
188,9901,Buffalo,Bison%20bison
188,9625,Carnivores,Vulpes
188,9685,Cat,Felis%20catus
188,7995,Catfishes,Siluriformes
188,9913,Cattle,Bos%20taurus
188,9031,Chicken,Gallus%20gallus
188,9598,Chimpanzee,Pan%20troglodytes
188,10150,chinchillas,Chinchillidae
188,9067,Copper%20Pheasant,Syrmaticus%20soemmerringii
188,9860,Deer,Cervus%20elaphus
188,10042,Deer%20mouse,Peromyscus%20maniculatus
188,9615,Dog,Canis%20familiaris
188,8835,Ducks,Anas
188,9669,Ferret,Mustela%20putorius%20furo
188,117565,Fish,Hyperotreti
188,10045,Gerbil,Gerbillina
188,9925,Goat,Capra%20hircus
188,9612,Gray%20wolf,Canis%20lupus
188,10141,Guinea%20pig,Cavia%20porcellus
188,10036,Hamster,Mesocricetus%20auratus
188,9796,Horse,Equus%20caballus
188,9606,Human,Homo%20sapiens
